GRID_TYPE,GAME_ID,GAME_EVENT_ID,PLAYER_ID,PLAYER_NAME,TEAM_ID,TEAM_NAME,PERIOD,MINUTES_REMAINING,SECONDS_REMAINING,EVENT_TYPE,ACTION_TYPE,SHOT_TYPE,SHOT_ZONE_BASIC,SHOT_ZONE_AREA,SHOT_ZONE_RANGE,SHOT_DISTANCE,LOC_X,LOC_Y,SHOT_ATTEMPTED_FLAG,SHOT_MADE_FLAG,GAME_DATE,HTM,VTM
Shot Chart Detail,1022500005,10,1629477,Sabrina Ionescu,1611661313,New York Liberty,1,9,11,Made Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,3,-22,21,1,1,20250517,NYL,LVA
Shot Chart Detail,1022500005,49,1629477,Sabrina Ionescu,1611661313,New York Liberty,1,4,42,Missed Shot,Pullup Jump shot,2PT Field Goal,Mid-Range,Left Side(L),8-16 ft.,13,-130,1,1,0,20250517,NYL,LVA
Shot Chart Detail,1022500005,66,1629477,Sabrina Ionescu,1611661313,New York Liberty,1,4,7,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,28,94,267,1,0,20250517,NYL,LVA
Shot Chart Detail,1022500005,87,1629477,Sabrina Ionescu,1611661313,New York Liberty,1,2,48,Missed Shot,Pullup Jump shot,3PT Field Goal,Above the Break 3,Center(C),16-24 ft.,23,23,236,1,0,20250517,NYL,LVA
Shot Chart Detail,1022500005,148,1629477,Sabrina Ionescu,1611661313,New York Liberty,1,0,0,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,28,94,274,1,0,20250517,NYL,LVA
Shot Chart Detail,1022500005,162,1629477,Sabrina Ionescu,1611661313,New York Liberty,2,9,28,Made Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,-24,9,1,1,20250517,NYL,LVA
Shot Chart Detail,1022500005,345,1629477,Sabrina Ionescu,1611661313,New York Liberty,3,6,55,Missed Shot,Driving Floating Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),8-16 ft.,8,32,78,1,0,20250517,NYL,LVA
Shot Chart Detail,1022500005,369,1629477,Sabrina Ionescu,1611661313,New York Liberty,3,5,14,Missed Shot,Running Pull-Up Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,27,-92,259,1,0,20250517,NYL,LVA
Shot Chart Detail,1022500005,380,1629477,Sabrina Ionescu,1611661313,New York Liberty,3,4,20,Missed Shot,Pullup Jump shot,2PT Field Goal,Mid-Range,Left Side(L),16-24 ft.,16,-148,67,1,0,20250517,NYL,LVA
Shot Chart Detail,1022500005,384,1629477,Sabrina Ionescu,1611661313,New York Liberty,3,3,47,Missed Shot,Running Layup Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,4,26,35,1,0,20250517,NYL,LVA
Shot Chart Detail,1022500005,424,1629477,Sabrina Ionescu,1611661313,New York Liberty,3,0,50,Missed Shot,Pullup Jump shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,25,2,254,1,0,20250517,NYL,LVA
Shot Chart Detail,1022500005,542,1629477,Sabrina Ionescu,1611661313,New York Liberty,4,2,33,Made Shot,Driving Floating Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),8-16 ft.,11,43,104,1,1,20250517,NYL,LVA
Shot Chart Detail,1022500016,13,1629477,Sabrina Ionescu,1611661313,New York Liberty,1,9,15,Made Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,-16,14,1,1,20250522,CHI,NYL
Shot Chart Detail,1022500016,40,1629477,Sabrina Ionescu,1611661313,New York Liberty,1,7,12,Made Shot,Pullup Jump shot,2PT Field Goal,Mid-Range,Left Side Center(LC),16-24 ft.,17,-72,158,1,1,20250522,CHI,NYL
Shot Chart Detail,1022500016,63,1629477,Sabrina Ionescu,1611661313,New York Liberty,1,5,26,Made Shot,Pullup Jump shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,25,93,234,1,1,20250522,CHI,NYL
Shot Chart Detail,1022500016,129,1629477,Sabrina Ionescu,1611661313,New York Liberty,1,1,38,Missed Shot,Pullup Jump shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,25,-83,245,1,0,20250522,CHI,NYL
Shot Chart Detail,1022500016,153,1629477,Sabrina Ionescu,1611661313,New York Liberty,1,0,41,Missed Shot,Pullup Jump shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,24,-11,248,1,0,20250522,CHI,NYL
Shot Chart Detail,1022500016,235,1629477,Sabrina Ionescu,1611661313,New York Liberty,2,6,11,Made Shot,Pullup Jump shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,6,-65,14,1,1,20250522,CHI,NYL
Shot Chart Detail,1022500016,396,1629477,Sabrina Ionescu,1611661313,New York Liberty,3,4,34,Missed Shot,Jump Shot,3PT Field Goal,Left Corner 3,Left Side(L),24+ ft.,24,-239,-31,1,0,20250522,CHI,NYL
Shot Chart Detail,1022500016,432,1629477,Sabrina Ionescu,1611661313,New York Liberty,3,2,31,Missed Shot,Driving Floating Bank Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,6,7,61,1,0,20250522,CHI,NYL
Shot Chart Detail,1022500016,435,1629477,Sabrina Ionescu,1611661313,New York Liberty,3,2,2,Made Shot,Pullup Jump shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,25,-78,240,1,1,20250522,CHI,NYL
Shot Chart Detail,1022500021,19,1629477,Sabrina Ionescu,1611661313,New York Liberty,1,8,10,Missed Shot,Floating Jump shot,2PT Field Goal,Mid-Range,Left Side(L),8-16 ft.,9,-91,18,1,0,20250524,IND,NYL
Shot Chart Detail,1022500021,47,1629477,Sabrina Ionescu,1611661313,New York Liberty,1,6,10,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,25,-155,201,1,0,20250524,IND,NYL
Shot Chart Detail,1022500021,88,1629477,Sabrina Ionescu,1611661313,New York Liberty,1,3,30,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side(R),24+ ft.,23,234,29,1,1,20250524,IND,NYL
Shot Chart Detail,1022500021,92,1629477,Sabrina Ionescu,1611661313,New York Liberty,1,2,54,Made Shot,Pullup Jump shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,23,6,238,1,1,20250524,IND,NYL
Shot Chart Detail,1022500021,176,1629477,Sabrina Ionescu,1611661313,New York Liberty,2,8,49,Made Shot,Driving Floating Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,4,1,48,1,1,20250524,IND,NYL
Shot Chart Detail,1022500021,186,1629477,Sabrina Ionescu,1611661313,New York Liberty,2,7,39,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,27,49,275,1,0,20250524,IND,NYL
Shot Chart Detail,1022500021,219,1629477,Sabrina Ionescu,1611661313,New York Liberty,2,5,12,Made Shot,Running Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,4,-6,1,1,20250524,IND,NYL
Shot Chart Detail,1022500021,227,1629477,Sabrina Ionescu,1611661313,New York Liberty,2,4,39,Made Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,3,-16,36,1,1,20250524,IND,NYL
Shot Chart Detail,1022500021,305,1629477,Sabrina Ionescu,1611661313,New York Liberty,3,9,28,Made Shot,Floating Jump shot,2PT Field Goal,In The Paint (Non-RA),Center(C),8-16 ft.,10,-21,100,1,1,20250524,IND,NYL
Shot Chart Detail,1022500021,308,1629477,Sabrina Ionescu,1611661313,New York Liberty,3,9,5,Missed Shot,Driving Floating Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,5,26,54,1,0,20250524,IND,NYL
Shot Chart Detail,1022500021,375,1629477,Sabrina Ionescu,1611661313,New York Liberty,3,3,56,Made Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,-9,13,1,1,20250524,IND,NYL
Shot Chart Detail,1022500021,386,1629477,Sabrina Ionescu,1611661313,New York Liberty,3,3,7,Missed Shot,Pullup Jump shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,28,18,281,1,0,20250524,IND,NYL
Shot Chart Detail,1022500021,413,1629477,Sabrina Ionescu,1611661313,New York Liberty,3,1,16,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,29,-187,234,1,0,20250524,IND,NYL
Shot Chart Detail,1022500021,446,1629477,Sabrina Ionescu,1611661313,New York Liberty,4,9,49,Missed Shot,Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,6,60,-2,1,0,20250524,IND,NYL
Shot Chart Detail,1022500021,489,1629477,Sabrina Ionescu,1611661313,New York Liberty,4,6,12,Missed Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,-18,3,1,0,20250524,IND,NYL
Shot Chart Detail,1022500021,509,1629477,Sabrina Ionescu,1611661313,New York Liberty,4,4,23,Missed Shot,Step Back Jump shot,2PT Field Goal,Mid-Range,Left Side(L),8-16 ft.,15,-151,20,1,0,20250524,IND,NYL
Shot Chart Detail,1022500021,515,1629477,Sabrina Ionescu,1611661313,New York Liberty,4,3,48,Missed Shot,Pullup Jump shot,2PT Field Goal,Mid-Range,Left Side Center(LC),16-24 ft.,18,-132,126,1,0,20250524,IND,NYL
Shot Chart Detail,1022500021,524,1629477,Sabrina Ionescu,1611661313,New York Liberty,4,2,36,Made Shot,Pullup Jump shot,2PT Field Goal,Mid-Range,Left Side(L),16-24 ft.,16,-148,74,1,1,20250524,IND,NYL
Shot Chart Detail,1022500021,543,1629477,Sabrina Ionescu,1611661313,New York Liberty,4,1,6,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,26,-111,245,1,0,20250524,IND,NYL
Shot Chart Detail,1022500021,547,1629477,Sabrina Ionescu,1611661313,New York Liberty,4,0,48,Missed Shot,Running Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,28,-188,216,1,0,20250524,IND,NYL
Shot Chart Detail,1022500028,55,1629477,Sabrina Ionescu,1611661313,New York Liberty,1,5,37,Made Shot,Jump Shot,3PT Field Goal,Left Corner 3,Left Side(L),24+ ft.,23,-238,-1,1,1,20250527,NYL,GSV
Shot Chart Detail,1022500028,69,1629477,Sabrina Ionescu,1611661313,New York Liberty,1,4,35,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,23,-101,215,1,0,20250527,NYL,GSV
Shot Chart Detail,1022500028,103,1629477,Sabrina Ionescu,1611661313,New York Liberty,1,1,34,Missed Shot,Jump Shot,3PT Field Goal,Right Corner 3,Right Side(R),24+ ft.,23,234,18,1,0,20250527,NYL,GSV
Shot Chart Detail,1022500028,276,1629477,Sabrina Ionescu,1611661313,New York Liberty,2,1,19,Missed Shot,Driving Floating Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),8-16 ft.,8,17,85,1,0,20250527,NYL,GSV
Shot Chart Detail,1022500028,330,1629477,Sabrina Ionescu,1611661313,New York Liberty,3,7,32,Made Shot,Running Jump Shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,24,-72,239,1,1,20250527,NYL,GSV
Shot Chart Detail,1022500028,459,1629477,Sabrina Ionescu,1611661313,New York Liberty,3,0,0,Missed Shot,Running Pull-Up Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,25,133,215,1,0,20250527,NYL,GSV
Shot Chart Detail,1022500028,489,1629477,Sabrina Ionescu,1611661313,New York Liberty,4,8,9,Missed Shot,Jump Shot,3PT Field Goal,Left Corner 3,Left Side(L),24+ ft.,23,-233,9,1,0,20250527,NYL,GSV
Shot Chart Detail,1022500028,518,1629477,Sabrina Ionescu,1611661313,New York Liberty,4,5,18,Made Shot,Cutting Layup Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,4,36,27,1,1,20250527,NYL,GSV
Shot Chart Detail,1022500033,7,1629477,Sabrina Ionescu,1611661313,New York Liberty,1,9,43,Made Shot,Pullup Jump shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,24,-194,157,1,1,20250529,NYL,GSV
Shot Chart Detail,1022500033,10,1629477,Sabrina Ionescu,1611661313,New York Liberty,1,9,11,Missed Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,3,-29,12,1,0,20250529,NYL,GSV
Shot Chart Detail,1022500033,47,1629477,Sabrina Ionescu,1611661313,New York Liberty,1,6,27,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),16-24 ft.,23,-166,163,1,1,20250529,NYL,GSV
Shot Chart Detail,1022500033,57,1629477,Sabrina Ionescu,1611661313,New York Liberty,1,5,45,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,25,24,252,1,0,20250529,NYL,GSV
Shot Chart Detail,1022500033,73,1629477,Sabrina Ionescu,1611661313,New York Liberty,1,4,0,Made Shot,Running Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,27,187,206,1,1,20250529,NYL,GSV
Shot Chart Detail,1022500033,127,1629477,Sabrina Ionescu,1611661313,New York Liberty,1,0,38,Missed Shot,Pullup Jump shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,26,-15,264,1,0,20250529,NYL,GSV
Shot Chart Detail,1022500033,129,1629477,Sabrina Ionescu,1611661313,New York Liberty,1,0,32,Made Shot,Driving Floating Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),8-16 ft.,10,-4,104,1,1,20250529,NYL,GSV
Shot Chart Detail,1022500033,152,1629477,Sabrina Ionescu,1611661313,New York Liberty,2,8,7,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side(L),24+ ft.,24,-229,75,1,0,20250529,NYL,GSV
Shot Chart Detail,1022500033,163,1629477,Sabrina Ionescu,1611661313,New York Liberty,2,7,13,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side(L),16-24 ft.,23,-193,134,1,0,20250529,NYL,GSV
Shot Chart Detail,1022500033,201,1629477,Sabrina Ionescu,1611661313,New York Liberty,2,5,9,Made Shot,Pullup Jump shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,24,70,238,1,1,20250529,NYL,GSV
Shot Chart Detail,1022500033,240,1629477,Sabrina Ionescu,1611661313,New York Liberty,2,3,16,Made Shot,Running Jump Shot,3PT Field Goal,Above the Break 3,Left Side(L),16-24 ft.,23,-201,112,1,1,20250529,NYL,GSV
Shot Chart Detail,1022500033,247,1629477,Sabrina Ionescu,1611661313,New York Liberty,2,2,48,Missed Shot,Pullup Jump shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,24,-201,141,1,0,20250529,NYL,GSV
Shot Chart Detail,1022500033,255,1629477,Sabrina Ionescu,1611661313,New York Liberty,2,1,48,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,29,172,238,1,0,20250529,NYL,GSV
Shot Chart Detail,1022500033,315,1629477,Sabrina Ionescu,1611661313,New York Liberty,3,6,47,Missed Shot,Running Layup Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,4,38,31,1,0,20250529,NYL,GSV
Shot Chart Detail,1022500033,356,1629477,Sabrina Ionescu,1611661313,New York Liberty,3,3,45,Missed Shot,Pullup Jump shot,2PT Field Goal,Mid-Range,Center(C),16-24 ft.,19,-7,191,1,0,20250529,NYL,GSV
Shot Chart Detail,1022500033,366,1629477,Sabrina Ionescu,1611661313,New York Liberty,3,2,59,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,27,24,272,1,1,20250529,NYL,GSV
Shot Chart Detail,1022500033,377,1629477,Sabrina Ionescu,1611661313,New York Liberty,3,2,20,Missed Shot,Running Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,24,213,117,1,0,20250529,NYL,GSV
Shot Chart Detail,1022500033,415,1629477,Sabrina Ionescu,1611661313,New York Liberty,3,0,17,Missed Shot,Pullup Jump shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,29,-56,289,1,0,20250529,NYL,GSV
Shot Chart Detail,1022500033,473,1629477,Sabrina Ionescu,1611661313,New York Liberty,4,6,52,Missed Shot,Pullup Jump shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,24,212,121,1,0,20250529,NYL,GSV
Shot Chart Detail,1022500033,485,1629477,Sabrina Ionescu,1611661313,New York Liberty,4,5,40,Missed Shot,Driving Floating Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),8-16 ft.,9,-26,89,1,0,20250529,NYL,GSV
Shot Chart Detail,1022500033,549,1629477,Sabrina Ionescu,1611661313,New York Liberty,4,1,36,Missed Shot,Driving Bank Hook Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,5,55,23,1,0,20250529,NYL,GSV
Shot Chart Detail,1022500036,24,1629477,Sabrina Ionescu,1611661313,New York Liberty,1,7,43,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,29,-198,217,1,1,20250530,WAS,NYL
Shot Chart Detail,1022500036,59,1629477,Sabrina Ionescu,1611661313,New York Liberty,1,4,44,Made Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,3,-31,18,1,1,20250530,WAS,NYL
Shot Chart Detail,1022500036,74,1629477,Sabrina Ionescu,1611661313,New York Liberty,1,3,59,Missed Shot,Pullup Jump shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,27,-92,261,1,0,20250530,WAS,NYL
Shot Chart Detail,1022500036,101,1629477,Sabrina Ionescu,1611661313,New York Liberty,1,2,6,Missed Shot,Pullup Jump shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,24,173,178,1,0,20250530,WAS,NYL
Shot Chart Detail,1022500036,182,1629477,Sabrina Ionescu,1611661313,New York Liberty,2,7,6,Made Shot,Pullup Jump shot,2PT Field Goal,Mid-Range,Center(C),8-16 ft.,15,2,156,1,1,20250530,WAS,NYL
Shot Chart Detail,1022500036,204,1629477,Sabrina Ionescu,1611661313,New York Liberty,2,5,57,Missed Shot,Pullup Jump shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,37,125,355,1,0,20250530,WAS,NYL
Shot Chart Detail,1022500036,208,1629477,Sabrina Ionescu,1611661313,New York Liberty,2,5,30,Made Shot,Jump Shot,3PT Field Goal,Right Corner 3,Right Side(R),24+ ft.,23,232,-12,1,1,20250530,WAS,NYL
Shot Chart Detail,1022500036,228,1629477,Sabrina Ionescu,1611661313,New York Liberty,2,3,58,Made Shot,Running Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,3,-32,4,1,1,20250530,WAS,NYL
Shot Chart Detail,1022500036,322,1629477,Sabrina Ionescu,1611661313,New York Liberty,3,8,21,Made Shot,Pullup Jump shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,24,-116,214,1,1,20250530,WAS,NYL
Shot Chart Detail,1022500036,330,1629477,Sabrina Ionescu,1611661313,New York Liberty,3,7,39,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side(R),24+ ft.,24,243,32,1,0,20250530,WAS,NYL
Shot Chart Detail,1022500036,340,1629477,Sabrina Ionescu,1611661313,New York Liberty,3,6,44,Made Shot,Driving Floating Jump Shot,2PT Field Goal,In The Paint (Non-RA),Right Side(R),8-16 ft.,13,73,113,1,1,20250530,WAS,NYL
Shot Chart Detail,1022500036,353,1629477,Sabrina Ionescu,1611661313,New York Liberty,3,5,59,Missed Shot,Step Back Jump shot,3PT Field Goal,Above the Break 3,Left Side(L),24+ ft.,23,-225,52,1,0,20250530,WAS,NYL
Shot Chart Detail,1022500036,454,1629477,Sabrina Ionescu,1611661313,New York Liberty,4,9,4,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,25,-235,95,1,1,20250530,WAS,NYL
Shot Chart Detail,1022500036,464,1629477,Sabrina Ionescu,1611661313,New York Liberty,4,8,20,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side(L),24+ ft.,24,-233,63,1,0,20250530,WAS,NYL
Shot Chart Detail,1022500036,521,1629477,Sabrina Ionescu,1611661313,New York Liberty,4,4,57,Made Shot,Pullup Jump shot,2PT Field Goal,Mid-Range,Right Side(R),8-16 ft.,14,140,-4,1,1,20250530,WAS,NYL
Shot Chart Detail,1022500036,538,1629477,Sabrina Ionescu,1611661313,New York Liberty,4,3,24,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,29,-11,299,1,0,20250530,WAS,NYL
Shot Chart Detail,1022500041,28,1629477,Sabrina Ionescu,1611661313,New York Liberty,1,7,18,Missed Shot,Pullup Jump shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,27,-55,267,1,0,20250601,NYL,CON
Shot Chart Detail,1022500041,48,1629477,Sabrina Ionescu,1611661313,New York Liberty,1,5,13,Missed Shot,Driving Floating Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),8-16 ft.,9,19,94,1,0,20250601,NYL,CON
Shot Chart Detail,1022500041,54,1629477,Sabrina Ionescu,1611661313,New York Liberty,1,5,1,Made Shot,Running Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,26,-207,172,1,1,20250601,NYL,CON
Shot Chart Detail,1022500041,79,1629477,Sabrina Ionescu,1611661313,New York Liberty,1,2,37,Made Shot,Running Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,3,30,12,1,1,20250601,NYL,CON
Shot Chart Detail,1022500041,87,1629477,Sabrina Ionescu,1611661313,New York Liberty,1,1,46,Made Shot,Running Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,25,207,149,1,1,20250601,NYL,CON
Shot Chart Detail,1022500041,100,1629477,Sabrina Ionescu,1611661313,New York Liberty,1,0,42,Missed Shot,Running Pull-Up Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,30,-190,242,1,0,20250601,NYL,CON
Shot Chart Detail,1022500041,229,1629477,Sabrina Ionescu,1611661313,New York Liberty,2,1,47,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,25,113,234,1,1,20250601,NYL,CON
Shot Chart Detail,1022500041,247,1629477,Sabrina Ionescu,1611661313,New York Liberty,2,0,7,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,26,-229,136,1,1,20250601,NYL,CON
Shot Chart Detail,1022500041,289,1629477,Sabrina Ionescu,1611661313,New York Liberty,3,6,23,Made Shot,Driving Floating Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,7,17,69,1,1,20250601,NYL,CON
Shot Chart Detail,1022500048,9,1629477,Sabrina Ionescu,1611661313,New York Liberty,1,9,37,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,28,234,157,1,0,20250605,WAS,NYL
Shot Chart Detail,1022500048,13,1629477,Sabrina Ionescu,1611661313,New York Liberty,1,9,29,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,25,199,153,1,0,20250605,WAS,NYL
Shot Chart Detail,1022500048,22,1629477,Sabrina Ionescu,1611661313,New York Liberty,1,8,19,Missed Shot,Running Layup Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,5,54,22,1,0,20250605,WAS,NYL
Shot Chart Detail,1022500048,30,1629477,Sabrina Ionescu,1611661313,New York Liberty,1,7,57,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,25,-205,145,1,1,20250605,WAS,NYL
Shot Chart Detail,1022500048,42,1629477,Sabrina Ionescu,1611661313,New York Liberty,1,6,56,Missed Shot,Running Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,31,-162,267,1,0,20250605,WAS,NYL
Shot Chart Detail,1022500048,85,1629477,Sabrina Ionescu,1611661313,New York Liberty,1,3,50,Made Shot,Running Jump Shot,3PT Field Goal,Right Corner 3,Right Side(R),24+ ft.,23,238,4,1,1,20250605,WAS,NYL
Shot Chart Detail,1022500048,244,1629477,Sabrina Ionescu,1611661313,New York Liberty,2,3,12,Missed Shot,Layup Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,6,67,2,1,0,20250605,WAS,NYL
Shot Chart Detail,1022500048,270,1629477,Sabrina Ionescu,1611661313,New York Liberty,2,2,31,Missed Shot,Pullup Jump shot,2PT Field Goal,Mid-Range,Right Side(R),8-16 ft.,14,144,28,1,0,20250605,WAS,NYL
Shot Chart Detail,1022500048,281,1629477,Sabrina Ionescu,1611661313,New York Liberty,2,1,49,Made Shot,Pullup Jump shot,2PT Field Goal,Mid-Range,Left Side Center(LC),16-24 ft.,18,-72,175,1,1,20250605,WAS,NYL
Shot Chart Detail,1022500048,319,1629477,Sabrina Ionescu,1611661313,New York Liberty,3,9,44,Missed Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,3,-7,34,1,0,20250605,WAS,NYL
Shot Chart Detail,1022500048,322,1629477,Sabrina Ionescu,1611661313,New York Liberty,3,9,8,Missed Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,-18,23,1,0,20250605,WAS,NYL
Shot Chart Detail,1022500048,375,1629477,Sabrina Ionescu,1611661313,New York Liberty,3,5,16,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side(L),16-24 ft.,23,-212,97,1,0,20250605,WAS,NYL
Shot Chart Detail,1022500048,463,1629477,Sabrina Ionescu,1611661313,New York Liberty,4,9,2,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,24,32,247,1,0,20250605,WAS,NYL
Shot Chart Detail,1022500048,469,1629477,Sabrina Ionescu,1611661313,New York Liberty,4,8,11,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,24,-23,248,1,0,20250605,WAS,NYL
Shot Chart Detail,1022500048,510,1629477,Sabrina Ionescu,1611661313,New York Liberty,4,6,1,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,28,-82,271,1,0,20250605,WAS,NYL
Shot Chart Detail,1022500048,525,1629477,Sabrina Ionescu,1611661313,New York Liberty,4,5,1,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,29,217,204,1,0,20250605,WAS,NYL
Shot Chart Detail,1022500048,554,1629477,Sabrina Ionescu,1611661313,New York Liberty,4,3,9,Missed Shot,Driving Floating Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,7,-4,75,1,0,20250605,WAS,NYL
Shot Chart Detail,1022500059,19,1629477,Sabrina Ionescu,1611661313,New York Liberty,1,8,36,Made Shot,Pullup Jump shot,2PT Field Goal,Mid-Range,Left Side(L),16-24 ft.,16,-163,10,1,1,20250610,NYL,CHI
